ID,Gender,Status,Children,Est Income,Car Owner,Age,International,Local,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan,CHURN,LongDistance,Dropped,IncomeGroup,CallerType
1092,"F","S",2,9559.780000,"N",51.380000,0.000000,59.590000,"CC","FreeLocal","Standard",77.910000,2,"T",18.310000,0,"Income_Group_1","Domestic"
1095,"F","M",2,42031.800000,"N",50.753333,0.000000,39.330000,"CH","Budget","Intnl_discount",59.780000,4,"F",20.450000,0,"Income_Group_2","Domestic"
1097,"F","M",2,83284.100000,"Y",28.420000,0.000000,9.040000,"Auto","FreeLocal","Intnl_discount",35.960000,3,"F",26.910000,0,"Income_Group_4","Domestic"
1098,"M","M",1,39229.100000,"N",26.260000,4.740000,13.530000,"CC","Budget","Intnl_discount",47.100000,4,"F",28.820000,0,"Income_Group_2","Both"
1099,"F","D",1,68427.400000,"N",42.393333,0.000000,50.050000,"Auto","FreeLocal","Standard",73.810000,1,"F",23.760000,0,"Income_Group_3","Domestic"
1101,"M","S",0,3601.710000,"N",49.266667,4.190000,111.840000,"Auto","Budget","Intnl_discount",125.600000,4,"T",9.570000,0,"Income_Group_1","Both"
1103,"F","S",0,98716.300000,"N",55.660000,8.230000,13.920000,"CC","FreeLocal","Standard",43.130000,4,"T",20.970000,1,"Income_Group_5","Both"
1104,"F","S",2,66182.700000,"Y",62.480000,0.000000,47.170000,"Auto","Budget","Standard",58.870000,4,"F",11.700000,1,"Income_Group_3","Domestic"
1105,"F","M",2,84789.300000,"N",50.433333,8.800000,10.450000,"CH","FreeLocal","Standard",33.470000,4,"T",14.220000,8,"Income_Group_4","Both"
1107,"F","M",2,35976.500000,"Y",48.853333,0.000000,31.780000,"Auto","FreeLocal","Intnl_discount",50.630000,4,"T",18.850000,1,"Income_Group_2","Domestic"
1108,"F","M",0,32703.100000,"Y",64.920000,0.000000,56.090000,"CC","Budget","Intnl_discount",72.890000,4,"F",16.800000,2,"Income_Group_2","Domestic"
1110,"F","M",2,8204.720000,"N",52.973333,0.000000,24.190000,"CH","FreeLocal","Standard",39.790000,2,"F",15.590000,1,"Income_Group_1","Domestic"
1111,"M","M",1,97180.400000,"N",50.600000,9.630000,45.660000,"CC","FreeLocal","Standard",63.510000,3,"T",8.210000,0,"Income_Group_5","Both"
1112,"F","M",0,80405.100000,"N",60.226667,8.950000,17.110000,"CC","FreeLocal","Standard",28.980000,4,"F",2.910000,0,"Income_Group_4","Both"
1113,"F","S",2,38280.000000,"N",33.740000,0.000000,74.970000,"Auto","FreeLocal","Intnl_discount",86.610000,2,"F",11.640000,0,"Income_Group_2","Domestic"
1114,"M","S",0,64136.600000,"Y",61.106667,1.000000,125.150000,"CC","FreeLocal","Intnl_discount",142.370000,1,"T",16.210000,0,"Income_Group_3","Both"
1116,"F","M",2,45429.700000,"Y",61.713333,0.000000,73.040000,"CH","FreeLocal","Standard",97.740000,2,"T",24.700000,0,"Income_Group_2","Domestic"
1118,"F","S",0,25285.500000,"N",53.986667,0.000000,11.930000,"CC","FreeLocal","Standard",21.300000,3,"T",9.370000,0,"Income_Group_2","Domestic"
1119,"F","M",2,77551.100000,"Y",33.600000,0.000000,41.890000,"CC","Budget","Intnl_discount",62.420000,3,"F",20.530000,1,"Income_Group_4","Domestic"
1120,"F","M",0,38538.400000,"N",12.326667,8.320000,16.480000,"CC","FreeLocal","Standard",47.660000,1,"T",22.860000,0,"Income_Group_2","Both"
1127,"M","M",0,92881.800000,"N",21.380000,6.120000,85.290000,"CC","FreeLocal","Standard",93.570000,2,"F",2.150000,0,"Income_Group_4","Both"
1128,"M","S",2,43634.500000,"N",21.780000,9.420000,104.640000,"CC","Budget","Standard",143.500000,2,"T",29.440000,0,"Income_Group_2","Both"
1132,"F","S",1,13109.100000,"N",62.606667,0.000000,40.480000,"Auto","Budget","Standard",62.870000,1,"T",22.380000,0,"Income_Group_1","Domestic"
1133,"M","S",1,92647.500000,"N",56.046667,5.740000,10.340000,"CC","Budget","Standard",32.130000,2,"T",16.040000,3,"Income_Group_4","Both"
1134,"M","S",2,21021.600000,"Y",62.753333,0.000000,11.190000,"CC","Budget","Standard",14.950000,2,"F",2.000000,2,"Income_Group_1","Domestic"
1135,"M","S",0,74460.700000,"Y",55.340000,0.990000,179.930000,"CC","FreeLocal","Standard",206.460000,2,"T",25.530000,5,"Income_Group_4","Both"
1138,"F","S",2,28787.400000,"N",41.666667,0.000000,58.090000,"Auto","Budget","Standard",86.060000,1,"T",27.970000,0,"Income_Group_2","Domestic"
1141,"M","M",1,13091.600000,"N",59.126667,0.000000,20.260000,"CC","Budget","Intnl_discount",43.060000,4,"F",22.790000,0,"Income_Group_1","Domestic"
1144,"F","M",2,62061.800000,"Y",45.920000,0.000000,52.220000,"Auto","FreeLocal","Standard",82.080000,1,"F",29.860000,0,"Income_Group_3","Domestic"
1145,"F","M",1,20550.900000,"Y",22.120000,0.860000,57.060000,"CC","Budget","Standard",85.640000,1,"T",27.720000,2,"Income_Group_1","Both"
1148,"M","M",2,1765.410000,"N",18.766667,0.000000,44.950000,"CC","FreeLocal","Standard",47.990000,4,"F",3.040000,6,"Income_Group_1","Domestic"
1151,"F","S",2,19131.100000,"N",56.186667,0.000000,34.910000,"Auto","Budget","Standard",57.070000,2,"T",22.150000,1,"Income_Group_1","Domestic"
1157,"M","M",2,42750.300000,"Y",50.493333,1.970000,112.400000,"Auto","Budget","Intnl_discount",134.970000,2,"F",20.590000,1,"Income_Group_2","Both"
1159,"F","S",2,2842.550000,"N",45.920000,0.000000,0.790000,"Auto","Budget","Intnl_discount",0.790000,4,"T",0.000000,1,"Income_Group_1","Domestic"
1160,"M","M",2,22358.100000,"N",52.626667,1.520000,12.190000,"CC","Budget","Standard",29.250000,3,"F",15.540000,2,"Income_Group_1","Both"
1162,"M","M",0,47870.800000,"Y",27.260000,1.170000,12.480000,"CC","FreeLocal","Standard",13.820000,2,"F",2.000000,1,"Income_Group_2","Both"
1163,"F","S",2,6440.460000,"Y",43.000000,0.000000,27.200000,"CH","Budget","Standard",49.860000,2,"F",22.660000,1,"Income_Group_1","Domestic"
1164,"F","S",0,7325.500000,"N",36.920000,0.000000,161.540000,"CC","FreeLocal","Intnl_discount",190.060000,3,"T",28.520000,8,"Income_Group_1","Domestic"
1166,"M","M",2,28766.900000,"N",46.840000,0.000000,58.080000,"CC","Budget","Standard",64.200000,1,"F",6.110000,1,"Income_Group_2","Domestic"
1171,"M","S",0,72928.200000,"N",38.733333,0.000000,196.220000,"CC","Budget","Standard",203.670000,2,"F",7.450000,2,"Income_Group_4","Domestic"
1172,"M","M",2,91272.200000,"Y",25.033333,0.000000,13.010000,"CC","FreeLocal","Standard",40.000000,1,"F",26.990000,1,"Income_Group_4","Domestic"
1178,"M","S",0,65000.000000,"Y",52.266667,9.700000,115.660000,"Auto","FreeLocal","Intnl_discount",137.000000,1,"T",11.630000,4,"Income_Group_3","Both"
1182,"M","M",2,1406.050000,"Y",19.306667,0.000000,15.170000,"CC","Budget","Standard",26.720000,1,"F",11.550000,2,"Income_Group_1","Domestic"
1184,"F","S",0,73228.300000,"N",46.000000,0.000000,28.110000,"Auto","Budget","Standard",50.580000,3,"F",22.470000,5,"Income_Group_4","Domestic"
1185,"F","S",2,76231.900000,"N",63.806667,0.000000,150.750000,"Auto","FreeLocal","Standard",152.760000,3,"F",2.010000,0,"Income_Group_4","Domestic"
1190,"M","M",1,64792.300000,"N",52.146667,1.510000,36.840000,"CH","FreeLocal","Standard",51.410000,1,"T",13.050000,0,"Income_Group_3","Both"
1193,"F","S",0,93322.100000,"Y",40.313333,0.000000,8.790000,"CH","Budget","Intnl_discount",38.720000,1,"T",29.920000,0,"Income_Group_4","Domestic"
1198,"M","M",1,63437.300000,"N",63.653333,3.350000,10.940000,"CC","Budget","Intnl_discount",14.980000,4,"T",0.680000,2,"Income_Group_3","Both"
1202,"M","M",2,49910.700000,"Y",51.520000,0.000000,23.720000,"CC","Budget","Standard",51.140000,4,"F",27.420000,6,"Income_Group_3","Domestic"
1204,"M","M",1,76161.400000,"Y",44.573333,0.000000,25.580000,"CC","FreeLocal","Standard",37.550000,3,"T",11.960000,1,"Income_Group_4","Domestic"
1205,"F","M",2,55860.000000,"Y",14.573333,0.000000,10.350000,"CC","FreeLocal","Intnl_discount",26.370000,1,"F",16.010000,1,"Income_Group_3","Domestic"
1206,"F","S",1,12686.000000,"N",64.800000,0.000000,80.640000,"Auto","Budget","Standard",103.880000,4,"T",23.230000,1,"Income_Group_1","Domestic"
1214,"M","M",2,57360.800000,"Y",53.253333,0.000000,57.250000,"CC","FreeLocal","Standard",67.610000,1,"F",10.360000,2,"Income_Group_3","Domestic"
1215,"M","M",0,92414.700000,"Y",45.513333,0.000000,10.620000,"CC","FreeLocal","Standard",40.060000,1,"T",29.430000,1,"Income_Group_4","Domestic"
1216,"M","M",0,60102.700000,"N",42.140000,0.000000,62.440000,"CH","FreeLocal","Standard",72.290000,3,"T",9.840000,2,"Income_Group_3","Domestic"
1218,"F","M",2,17888.700000,"N",52.646667,0.000000,332.460000,"CC","Budget","Standard",361.880000,2,"F",29.410000,8,"Income_Group_1","Domestic"
1219,"F","S",1,12526.300000,"N",53.553333,0.000000,28.860000,"CC","FreeLocal","Intnl_discount",40.590000,3,"T",11.720000,1,"Income_Group_1","Domestic"
1222,"F","S",2,14578.800000,"Y",60.933333,0.000000,95.100000,"Auto","Budget","Standard",107.020000,1,"T",11.910000,2,"Income_Group_1","Domestic"
1225,"M","M",0,78572.200000,"Y",42.346667,0.000000,29.280000,"CC","FreeLocal","Standard",51.090000,1,"T",21.810000,2,"Income_Group_4","Domestic"
1226,"M","M",1,3933.740000,"N",17.860000,0.000000,47.910000,"CC","Budget","Intnl_discount",57.670000,2,"F",9.750000,0,"Income_Group_1","Domestic"
1227,"F","M",2,48238.800000,"N",34.706667,0.000000,168.030000,"CC","FreeLocal","Standard",191.320000,1,"F",23.280000,0,"Income_Group_3","Domestic"
1229,"F","M",0,28770.900000,"N",12.340000,5.320000,16.270000,"CH","FreeLocal","Standard",49.600000,3,"T",27.990000,0,"Income_Group_2","Both"
1230,"F","M",2,87578.200000,"Y",53.366667,0.000000,22.150000,"CC","Budget","Standard",22.440000,4,"F",0.290000,0,"Income_Group_4","Domestic"
1231,"F","M",2,86695.400000,"N",13.906667,0.000000,32.090000,"CC","FreeLocal","Standard",58.030000,1,"F",25.940000,0,"Income_Group_4","Domestic"
1237,"F","S",1,30763.800000,"Y",14.193333,0.000000,35.850000,"CC","Budget","Standard",57.170000,3,"T",21.320000,0,"Income_Group_2","Domestic"
1238,"F","M",2,3193.600000,"N",54.046667,0.000000,114.620000,"CH","Budget","Standard",118.820000,3,"F",4.190000,1,"Income_Group_1","Domestic"
1239,"M","M",1,69680.900000,"N",15.846667,0.000000,32.120000,"CC","FreeLocal","Intnl_discount",39.800000,2,"F",7.670000,0,"Income_Group_3","Domestic"
1242,"F","M",0,77000.000000,"N",63.353333,0.000000,90.180000,"Auto","FreeLocal","Intnl_discount",119.820000,4,"F",29.640000,4,"Income_Group_4","Domestic"
1243,"M","D",0,2056.060000,"Y",18.940000,6.980000,27.750000,"Auto","Budget","Standard",58.800000,3,"T",24.070000,0,"Income_Group_1","Both"
1244,"F","M",2,7776.600000,"N",35.706667,0.000000,68.330000,"CC","FreeLocal","Standard",94.200000,1,"F",25.870000,0,"Income_Group_1","Domestic"
1245,"M","M",1,2067.820000,"N",47.853333,0.000000,70.650000,"CC","Budget","Intnl_discount",85.900000,4,"F",15.250000,1,"Income_Group_1","Domestic"
1246,"M","S",0,78000.000000,"N",46.000000,7.660000,8.490000,"CC","Budget","Standard",20.740000,4,"T",4.580000,0,"Income_Group_4","Both"
1248,"F","M",2,69343.300000,"N",42.166667,0.000000,15.540000,"CC","FreeLocal","Standard",21.910000,1,"F",6.360000,0,"Income_Group_3","Domestic"
1249,"F","M",0,83287.000000,"N",42.000000,0.000000,23.890000,"Auto","Budget","Standard",24.460000,3,"F",0.570000,2,"Income_Group_4","Domestic"
1252,"F","M",0,14932.500000,"N",70.000000,0.000000,6.500000,"CC","Budget","Intnl_discount",11.420000,3,"F",4.910000,0,"Income_Group_1","Domestic"
1253,"F","S",0,27498.100000,"N",70.000000,0.000000,9.880000,"CC","Budget","Intnl_discount",12.080000,2,"F",2.200000,0,"Income_Group_2","Domestic"
1255,"F","M",2,21419.900000,"N",59.833333,0.000000,103.120000,"CC","FreeLocal","Standard",129.510000,4,"F",26.390000,0,"Income_Group_1","Domestic"
1256,"F","M",2,30665.200000,"Y",22.880000,8.320000,63.280000,"Auto","FreeLocal","Standard",77.440000,3,"F",5.830000,0,"Income_Group_2","Both"
1257,"F","M",1,68000.000000,"Y",44.000000,0.000000,30.950000,"Auto","FreeLocal","Intnl_discount",37.040000,1,"F",6.080000,0,"Income_Group_3","Domestic"
1258,"F","M",2,50561.300000,"N",62.000000,0.000000,113.310000,"CH","Budget","Standard",129.910000,3,"F",16.600000,1,"Income_Group_3","Domestic"
1260,"F","S",2,23464.000000,"Y",55.000000,0.000000,41.710000,"CC","Budget","Intnl_discount",64.140000,3,"T",22.430000,0,"Income_Group_1","Domestic"
1261,"F","M",2,194.570000,"N",41.000000,0.000000,38.950000,"CC","FreeLocal","Standard",67.210000,4,"F",28.260000,0,"Income_Group_1","Domestic"
1262,"F","M",1,98680.400000,"Y",62.000000,0.000000,8.850000,"CH","FreeLocal","Intnl_discount",26.440000,1,"F",17.580000,1,"Income_Group_5","Domestic"
1263,"M","M",0,65619.700000,"Y",46.000000,0.000000,144.660000,"CC","Budget","Standard",158.220000,3,"T",13.560000,1,"Income_Group_3","Domestic"
1264,"F","M",1,95620.300000,"Y",41.000000,0.000000,93.610000,"CC","Budget","Standard",104.530000,3,"F",10.910000,8,"Income_Group_4","Domestic"
1265,"F","D",1,85275.000000,"N",70.000000,0.000000,151.610000,"Auto","FreeLocal","Intnl_discount",174.090000,3,"F",22.480000,1,"Income_Group_4","Domestic"
1266,"F","M",1,66921.400000,"Y",61.000000,0.000000,8.970000,"CC","FreeLocal","Intnl_discount",24.670000,3,"F",15.700000,2,"Income_Group_3","Domestic"
1267,"F","M",1,98453.600000,"Y",55.000000,0.000000,11.650000,"Auto","FreeLocal","Standard",25.380000,2,"F",13.720000,1,"Income_Group_5","Domestic"
1268,"F","M",2,94026.800000,"Y",27.746667,0.000000,10.620000,"CC","FreeLocal","Intnl_discount",35.630000,3,"F",25.000000,0,"Income_Group_4","Domestic"
1270,"F","S",2,57420.000000,"Y",42.000000,0.000000,252.530000,"Auto","Budget","Standard",277.720000,3,"F",25.180000,1,"Income_Group_3","Domestic"
1271,"M","M",0,80000.000000,"N",56.193333,3.730000,26.690000,"CC","FreeLocal","Standard",34.350000,1,"T",3.930000,1,"Income_Group_4","Both"
1274,"F","M",2,63234.500000,"Y",52.360000,0.000000,1.160000,"CH","FreeLocal","Intnl_discount",1.160000,4,"F",0.000000,0,"Income_Group_3","Domestic"
1275,"F","S",2,46945.000000,"N",65.000000,4.620000,26.010000,"CC","Budget","Standard",49.600000,2,"F",18.960000,0,"Income_Group_2","Both"
1276,"M","M",0,3911.900000,"N",59.000000,8.480000,25.140000,"CC","Budget","Intnl_discount",39.360000,1,"F",5.720000,0,"Income_Group_1","Both"
1277,"F","M",0,71816.100000,"Y",60.000000,0.000000,25.260000,"CC","FreeLocal","Standard",51.830000,4,"F",26.570000,0,"Income_Group_3","Domestic"
1278,"F","M",2,18296.400000,"Y",42.626667,0.000000,10.390000,"CC","FreeLocal","Standard",10.470000,1,"F",0.080000,0,"Income_Group_1","Domestic"
1279,"F","S",0,39461.000000,"N",22.226667,0.280000,103.520000,"CC","FreeLocal","Standard",126.680000,2,"T",22.870000,1,"Income_Group_2","Both"
1280,"F","M",1,71502.500000,"N",57.000000,0.000000,0.680000,"CC","FreeLocal","Standard",0.680000,2,"F",0.000000,0,"Income_Group_3","Domestic"
1281,"F","S",1,66000.000000,"N",52.000000,0.000000,63.290000,"Auto","FreeLocal","Standard",86.120000,4,"F",22.820000,3,"Income_Group_3","Domestic"
1283,"M","M",1,47371.000000,"Y",54.960000,7.690000,258.290000,"CC","Budget","Intnl_discount",270.970000,2,"F",4.980000,5,"Income_Group_2","Both"
1284,"F","M",2,52957.000000,"Y",39.746667,0.000000,125.520000,"CH","FreeLocal","Standard",151.320000,4,"F",25.790000,2,"Income_Group_3","Domestic"
1285,"F","S",2,86747.100000,"N",64.853333,0.000000,37.240000,"Auto","Budget","Standard",57.400000,3,"F",20.150000,0,"Income_Group_4","Domestic"
1286,"F","M",0,57942.400000,"N",50.313333,0.000000,105.330000,"CH","Budget","Intnl_discount",124.690000,3,"F",19.350000,0,"Income_Group_3","Domestic"
1287,"F","M",1,87404.600000,"N",63.186667,0.000000,139.200000,"Auto","Budget","Standard",160.840000,4,"F",21.630000,2,"Income_Group_4","Domestic"
1288,"M","S",2,20919.000000,"N",55.000000,4.920000,153.360000,"CC","FreeLocal","Intnl_discount",164.540000,1,"F",6.260000,6,"Income_Group_1","Both"
1289,"F","M",2,85394.000000,"Y",20.160000,2.020000,14.380000,"Auto","Budget","Intnl_discount",35.690000,4,"F",19.280000,2,"Income_Group_4","Both"
1290,"F","S",0,2121.360000,"N",39.786667,0.000000,36.780000,"CC","FreeLocal","Standard",38.800000,1,"T",2.020000,2,"Income_Group_1","Domestic"
1291,"F","M",2,63566.100000,"Y",56.300000,0.000000,65.090000,"CH","Budget","Intnl_discount",73.030000,3,"F",7.940000,1,"Income_Group_3","Domestic"
1292,"F","M",0,52089.600000,"N",48.000000,0.000000,13.050000,"CC","FreeLocal","Standard",23.870000,2,"F",10.810000,2,"Income_Group_3","Domestic"
1293,"F","S",1,58328.800000,"N",65.000000,0.000000,123.880000,"CC","FreeLocal","Standard",131.250000,3,"F",7.370000,1,"Income_Group_3","Domestic"
1294,"F","S",0,89813.600000,"N",12.846667,1.960000,149.260000,"CC","FreeLocal","Intnl_discount",166.180000,4,"F",14.940000,1,"Income_Group_4","Both"
1296,"F","M",2,82644.200000,"Y",33.493333,0.000000,19.880000,"CC","FreeLocal","Intnl_discount",41.850000,2,"F",21.970000,8,"Income_Group_4","Domestic"
1297,"F","S",1,27783.600000,"N",14.040000,6.530000,18.070000,"CC","FreeLocal","Standard",29.580000,2,"T",4.970000,1,"Income_Group_2","Both"
1298,"F","S",1,86252.800000,"Y",59.000000,0.000000,43.970000,"CC","Budget","Standard",45.440000,4,"F",1.460000,2,"Income_Group_4","Domestic"
1299,"F","M",1,38738.300000,"N",60.000000,0.000000,48.180000,"CC","Budget","Intnl_discount",59.730000,1,"F",11.550000,1,"Income_Group_2","Domestic"
1300,"F","M",2,60485.500000,"N",41.666667,0.000000,28.700000,"Auto","Budget","Intnl_discount",40.410000,4,"F",11.700000,3,"Income_Group_3","Domestic"
1301,"F","M",1,56722.800000,"N",60.593333,6.210000,51.170000,"CC","FreeLocal","Standard",74.770000,4,"T",17.370000,2,"Income_Group_3","Both"
1302,"F","M",0,55000.000000,"N",48.373333,0.000000,28.660000,"CC","FreeLocal","Standard",29.040000,4,"T",0.370000,5,"Income_Group_3","Domestic"
1303,"F","M",2,809.430000,"Y",31.913333,0.000000,2.890000,"CH","FreeLocal","Intnl_discount",2.890000,1,"F",0.000000,0,"Income_Group_1","Domestic"
1304,"M","S",1,76529.800000,"N",58.280000,5.360000,20.050000,"CC","Budget","Standard",43.890000,2,"T",18.460000,0,"Income_Group_4","Both"
1305,"F","M",2,34577.700000,"N",63.253333,0.000000,116.570000,"CH","Budget","Standard",145.750000,2,"F",29.180000,3,"Income_Group_2","Domestic"
1306,"M","M",0,23000.000000,"Y",61.020000,0.000000,45.470000,"CH","Budget","Standard",74.400000,4,"T",28.920000,2,"Income_Group_1","Domestic"
1307,"F","M",0,77000.000000,"N",55.000000,0.000000,45.460000,"Auto","Budget","Standard",73.020000,1,"F",27.560000,6,"Income_Group_4","Domestic"
1308,"F","S",2,19008.400000,"Y",52.166667,0.000000,137.190000,"CC","FreeLocal","Standard",147.740000,1,"T",10.540000,1,"Income_Group_1","Domestic"
1309,"F","M",0,98056.300000,"N",55.966667,0.000000,126.960000,"Auto","FreeLocal","Standard",150.670000,3,"F",23.700000,1,"Income_Group_5","Domestic"
1310,"M","M",0,73400.000000,"Y",53.213333,0.000000,2.210000,"CH","Budget","Standard",2.210000,1,"T",0.000000,1,"Income_Group_4","Domestic"
1311,"F","M",0,53432.200000,"Y",57.000000,0.000000,83.480000,"CH","FreeLocal","Standard",96.040000,1,"F",12.560000,2,"Income_Group_3","Domestic"
1312,"M","M",0,78894.200000,"N",52.740000,1.410000,43.230000,"CH","Budget","Intnl_discount",46.650000,3,"T",2.000000,1,"Income_Group_4","Both"
1313,"M","S",1,16432.100000,"Y",20.920000,8.890000,80.470000,"CH","Budget","Intnl_discount",109.780000,3,"T",20.410000,1,"Income_Group_1","Both"
1314,"M","M",0,62797.900000,"N",54.446667,4.280000,55.480000,"CH","Budget","Intnl_discount",68.090000,3,"T",8.320000,8,"Income_Group_3","Both"
1315,"M","S",1,71329.900000,"Y",42.233333,3.550000,45.920000,"CC","Budget","Standard",63.750000,1,"T",14.270000,1,"Income_Group_3","Both"
1316,"F","S",0,91498.900000,"N",52.000000,0.000000,25.350000,"CC","Budget","Standard",46.880000,2,"F",21.520000,2,"Income_Group_4","Domestic"
1317,"M","S",0,3601.710000,"N",49.266667,4.190000,111.840000,"Auto","Budget","Intnl_discount",125.600000,4,"T",9.570000,1,"Income_Group_1","Both"
1318,"F","S",1,33084.300000,"Y",50.313333,0.000000,105.280000,"CH","Budget","Standard",125.050000,1,"F",19.770000,0,"Income_Group_2","Domestic"
1319,"F","S",0,20913.600000,"N",53.013333,7.160000,65.770000,"CC","FreeLocal","Standard",95.930000,1,"T",22.990000,0,"Income_Group_1","Both"
1320,"M","M",0,62724.500000,"Y",55.000000,8.290000,52.400000,"Auto","FreeLocal","Standard",82.690000,4,"F",21.990000,0,"Income_Group_3","Both"
1321,"F","S",1,49553.900000,"Y",48.000000,0.000000,48.600000,"CC","FreeLocal","Standard",78.540000,1,"F",29.940000,0,"Income_Group_3","Domestic"
1322,"F","S",1,540.400000,"Y",39.213333,0.000000,7.750000,"Auto","Budget","Intnl_discount",20.100000,4,"T",12.340000,0,"Income_Group_1","Domestic"
1323,"F","M",0,57255.400000,"N",27.000000,1.980000,78.370000,"CC","FreeLocal","Standard",107.410000,1,"T",27.050000,1,"Income_Group_3","Both"
