Customer ID,Gender,Affinity,Annual Spend,Loyalty Program Member,Response Channel,CLV,Offer,Offername,response,Revenue,CostToServe,$S-Offername-1,$SC-Offername-1,$S-Offername-2,$SC-Offername-2,$S-Offername-3,$SC-Offername-3
91928.000000,"F","Men's Casual",123.640000,"NO","Mobile",12363.900000,3.000000,"Dress sale - 30 percent off",0.000000,581.860000,56.810000,"Anastasia Beverly Hills",0.466383,"Discount of Womens Active Shoes",0.326612,"Dress sale - 30 percent off",0.296098
91972.000000,"F","Men's Casual",491.580000,"NO","Mobile",49157.900000,3.000000,"Dress sale - 30 percent off",0.000000,263.370000,91.950000,"Anastasia Beverly Hills",0.475593,"Home Closeout",0.355303,"Free shipping on orders over $49",0.306956
91986.000000,"F","Men's Casual",351.620000,"YES","Email",35161.900000,3.000000,"Dress sale - 30 percent off",0.000000,144.830000,95.270000,"Anastasia Beverly Hills",0.578382,"Dress sale - 30 percent off",0.261568,"Free shipping on orders over $49",0.251422
92125.000000,"F","Home goods",157.950000,"NO","Mobile",15794.500000,3.000000,"Dress sale - 30 percent off",0.000000,293.500000,91.960000,"Anastasia Beverly Hills",0.524161,"Home Closeout",0.295880,"Johnston and Murphy",0.255338
92227.000000,"F","Women's Career",425.330000,"NO","Email",42533.200000,3.000000,"Dress sale - 30 percent off",0.000000,244.240000,36.680000,"Home Closeout",0.381114,"Anastasia Beverly Hills",0.352514,"Free shipping on orders over $49",0.347322
92675.000000,"F","Women's Career",445.150000,"NO","Direct Mail",44515.300000,3.000000,"Dress sale - 30 percent off",0.000000,256.540000,69.020000,"Free shipping on orders over $49",0.385747,"Home Closeout",0.362809,"Anastasia Beverly Hills",0.333480
92868.000000,"M","Men's Casual",483.550000,"NO","Direct Mail",48354.600000,3.000000,"Dress sale - 30 percent off",0.000000,503.990000,79.370000,"Home Closeout",0.563190,"Anastasia Beverly Hills",0.356278,"Save 10% with store pickup",0.317852
92883.000000,"F","Men's Sportswear",188.210000,"NO","Mobile",18820.700000,3.000000,"Dress sale - 30 percent off",0.000000,514.290000,34.000000,"Home Closeout",0.409614,"Anastasia Beverly Hills",0.387164,"Dress sale - 30 percent off",0.312496
93037.000000,"F","Men's Sportswear",191.760000,"NO","Email",19176.300000,3.000000,"Dress sale - 30 percent off",0.000000,300.760000,77.040000,"Home Closeout",0.381524,"Anastasia Beverly Hills",0.333494,"Discount of Womens Active Shoes",0.305024
93162.000000,"M","Men's Career",468.410000,"NO","Mobile",46841.100000,3.000000,"Dress sale - 30 percent off",0.000000,356.570000,45.000000,"Home Closeout",0.448188,"Anastasia Beverly Hills",0.399413,"Johnston and Murphy",0.347830
93304.000000,"M","Women's Sportwear",424.570000,"NO","Mobile",42456.700000,3.000000,"Dress sale - 30 percent off",0.000000,458.200000,85.500000,"Home Closeout",0.592858,"Free shipping on orders over $49",0.311617,"Anastasia Beverly Hills",0.305094
93393.000000,"M","Men's Sportswear",354.570000,"NO","Email",35456.600000,3.000000,"Dress sale - 30 percent off",0.000000,257.070000,81.040000,"Home Closeout",0.510042,"Anastasia Beverly Hills",0.491236,"Dress sale - 30 percent off",0.289650
93401.000000,"F","Women's Shoes",457.960000,"YES","Mobile",45796.300000,3.000000,"Dress sale - 30 percent off",0.000000,614.330000,56.980000,"Save 10% with store pickup",0.377852,"Home Closeout",0.361207,"Discount of Womens Active Shoes",0.330377
93467.000000,"F","Women's Career",116.820000,"NO","Mobile",11681.800000,3.000000,"Dress sale - 30 percent off",0.000000,480.310000,11.800000,"Discount of Womens Active Shoes",0.825062,"Anastasia Beverly Hills",0.325545,"Home Closeout",0.324018
93527.000000,"M","Men's Sportswear",333.610000,"YES","Email",33361.000000,3.000000,"Dress sale - 30 percent off",0.000000,306.200000,43.690000,"Home Closeout",0.489418,"Discount of Womens Active Shoes",0.422266,"Dress sale - 30 percent off",0.405628
93669.000000,"F","Women's Sportwear",277.030000,"NO","Direct Mail",27703.200000,3.000000,"Dress sale - 30 percent off",0.000000,425.620000,55.230000,"Home Closeout",0.417530,"Anastasia Beverly Hills",0.325963,"Save 10% with store pickup",0.267721
93891.000000,"F","Women's Shoes",365.950000,"NO","Mobile",36595.400000,3.000000,"Dress sale - 30 percent off",0.000000,369.810000,53.330000,"Anastasia Beverly Hills",0.450008,"Discount of Womens Active Shoes",0.341602,"Dress sale - 30 percent off",0.316465
93920.000000,"M","Men's Casual",225.390000,"YES","Mobile",22539.200000,3.000000,"Dress sale - 30 percent off",0.000000,292.940000,69.600000,"Anastasia Beverly Hills",0.319461,"Dress sale - 30 percent off",0.314879,"Home Closeout",0.288425
93963.000000,"M","Men's Sportswear",491.920000,"YES","Mobile",49192.200000,3.000000,"Dress sale - 30 percent off",0.000000,490.100000,81.440000,"Home Closeout",0.603784,"Anastasia Beverly Hills",0.291405,"Free shipping on orders over $49",0.287666
93974.000000,"M","Women's Career",465.110000,"NO","Email",46510.500000,3.000000,"Dress sale - 30 percent off",0.000000,365.060000,62.520000,"Home Closeout",0.422337,"Anastasia Beverly Hills",0.397145,"Free shipping on orders over $49",0.356112
94004.000000,"M","Women's Shoes",438.680000,"NO","Mobile",43867.900000,3.000000,"Dress sale - 30 percent off",0.000000,311.510000,78.150000,"Home Closeout",0.499694,"Anastasia Beverly Hills",0.335373,"Free shipping on orders over $49",0.300907
94015.000000,"F","Women's Sportwear",482.000000,"NO","Direct Mail",48199.900000,3.000000,"Dress sale - 30 percent off",0.000000,356.750000,101.560000,"Home Closeout",0.439081,"Free shipping on orders over $49",0.369843,"Anastasia Beverly Hills",0.307152
94105.000000,"M","Women's Shoes",103.720000,"YES","Mobile",10371.900000,3.000000,"Dress sale - 30 percent off",0.000000,347.100000,59.360000,"Discount of Womens Active Shoes",0.448438,"Home Closeout",0.444810,"Dress sale - 30 percent off",0.312648
94231.000000,"M","Men's Career",272.610000,"YES","Email",27260.900000,3.000000,"Dress sale - 30 percent off",0.000000,369.910000,81.700000,"Save 10% with store pickup",0.505311,"Home Closeout",0.382131,"Shoe and Handbag sale",0.349398
94341.000000,"M","Men's Sportswear",224.620000,"NO","Mobile",22462.200000,3.000000,"Dress sale - 30 percent off",0.000000,387.440000,53.950000,"Anastasia Beverly Hills",0.409070,"Home Closeout",0.362926,"Dress sale - 30 percent off",0.349496
94467.000000,"M","Home goods",189.590000,"YES","Email",18958.900000,3.000000,"Dress sale - 30 percent off",0.000000,307.550000,98.220000,"Home Closeout",0.474088,"Discount of Womens Active Shoes",0.388536,"Lancome Gift with Purchase",0.317643
94531.000000,"M","Women's Shoes",327.650000,"YES","Email",32765.300000,3.000000,"Dress sale - 30 percent off",0.000000,415.660000,35.280000,"Discount of Womens Active Shoes",0.505348,"Dress sale - 30 percent off",0.414235,"Home Closeout",0.392088
94754.000000,"F","Home goods",450.860000,"NO","Email",45085.700000,3.000000,"Dress sale - 30 percent off",0.000000,482.040000,71.020000,"Home Closeout",0.371517,"Free shipping on orders over $49",0.311312,"Save 10% with store pickup",0.290053
94790.000000,"M","Women's Career",397.010000,"NO","Mobile",39701.200000,3.000000,"Dress sale - 30 percent off",0.000000,303.400000,58.410000,"Anastasia Beverly Hills",0.446514,"Home Closeout",0.323345,"Dress sale - 30 percent off",0.316907
94864.000000,"F","Home goods",434.750000,"NO","Direct Mail",43474.500000,3.000000,"Dress sale - 30 percent off",0.000000,286.930000,49.080000,"Home Closeout",0.433842,"Save 10% with store pickup",0.324194,"Free shipping on orders over $49",0.318928
95141.000000,"F","Men's Sportswear",453.430000,"YES","Mobile",45342.700000,3.000000,"Dress sale - 30 percent off",0.000000,293.900000,66.000000,"Home Closeout",0.386100,"Free shipping on orders over $49",0.329600,"Discount of Womens Active Shoes",0.316921
95354.000000,"M","Men's Sportswear",353.970000,"NO","Direct Mail",35397.300000,3.000000,"Dress sale - 30 percent off",0.000000,401.920000,86.150000,"Home Closeout",0.525574,"Anastasia Beverly Hills",0.445284,"Dress sale - 30 percent off",0.263385
95443.000000,"M","Men's Casual",479.240000,"YES","Mobile",47923.900000,3.000000,"Dress sale - 30 percent off",0.000000,180.280000,96.370000,"Discount of Womens Active Shoes",0.330733,"Anastasia Beverly Hills",0.291039,"Free shipping on orders over $49",0.281988
95479.000000,"M","Women's Sportwear",457.420000,"NO","Direct Mail",45741.700000,3.000000,"Dress sale - 30 percent off",0.000000,357.030000,73.050000,"Home Closeout",0.567398,"Free shipping on orders over $49",0.326133,"Anastasia Beverly Hills",0.279373
95604.000000,"M","Women's Shoes",235.060000,"NO","Direct Mail",23505.800000,3.000000,"Dress sale - 30 percent off",0.000000,476.580000,29.280000,"Johnston and Murphy",0.339454,"Home Closeout",0.322543,"Dress sale - 30 percent off",0.309380
95655.000000,"F","Women's Shoes",255.810000,"NO","Email",25580.500000,3.000000,"Dress sale - 30 percent off",0.000000,380.990000,79.940000,"Anastasia Beverly Hills",0.428090,"Dress sale - 30 percent off",0.323213,"Shoe and Handbag sale",0.277580
95887.000000,"M","Home goods",431.960000,"NO","Email",43196.400000,3.000000,"Dress sale - 30 percent off",0.000000,365.220000,72.800000,"Home Closeout",0.482885,"Free shipping on orders over $49",0.290535,"Anastasia Beverly Hills",0.281099
95896.000000,"M","Women's Sportwear",372.820000,"YES","Mobile",37282.100000,3.000000,"Dress sale - 30 percent off",0.000000,402.070000,117.260000,"Discount of Womens Active Shoes",0.411979,"Home Closeout",0.335083,"Dress sale - 30 percent off",0.308523
95915.000000,"M","Women's Career",173.130000,"NO","Email",17313.200000,3.000000,"Dress sale - 30 percent off",0.000000,411.960000,46.310000,"Anastasia Beverly Hills",0.534421,"Shoe and Handbag sale",0.341546,"Home Closeout",0.331917
95921.000000,"F","Women's Shoes",348.580000,"YES","Email",34857.600000,3.000000,"Dress sale - 30 percent off",0.000000,546.740000,88.330000,"Anastasia Beverly Hills",0.415438,"Dress sale - 30 percent off",0.394520,"Free shipping on orders over $49",0.266475
96076.000000,"F","Women's Shoes",244.410000,"YES","Email",24441.300000,3.000000,"Dress sale - 30 percent off",0.000000,300.940000,92.130000,"Dress sale - 30 percent off",0.360874,"Shoe and Handbag sale",0.311501,"Anastasia Beverly Hills",0.305959
96078.000000,"M","Women's Career",104.610000,"NO","Email",10461.200000,3.000000,"Dress sale - 30 percent off",0.000000,328.670000,80.760000,"Home Closeout",0.488250,"Anastasia Beverly Hills",0.377830,"Discount of Womens Active Shoes",0.277044
96173.000000,"F","Women's Shoes",263.480000,"NO","Mobile",26348.300000,3.000000,"Dress sale - 30 percent off",0.000000,528.730000,28.930000,"Anastasia Beverly Hills",0.438189,"Dress sale - 30 percent off",0.340169,"Home Closeout",0.250483
96289.000000,"M","Men's Casual",161.360000,"NO","Mobile",16135.900000,3.000000,"Dress sale - 30 percent off",0.000000,343.450000,32.800000,"Anastasia Beverly Hills",0.547974,"Home Closeout",0.334100,"Save 20% Career Suits",0.282745
96333.000000,"M","Women's Shoes",275.590000,"NO","Mobile",27558.600000,3.000000,"Dress sale - 30 percent off",0.000000,349.240000,106.780000,"Home Closeout",0.465730,"Anastasia Beverly Hills",0.323243,"Dress sale - 30 percent off",0.231709
96474.000000,"F","Women's Shoes",445.140000,"YES","Direct Mail",44513.900000,3.000000,"Dress sale - 30 percent off",0.000000,329.710000,71.170000,"Discount of Womens Active Shoes",0.354119,"Home Closeout",0.344463,"Free shipping on orders over $49",0.323364
96512.000000,"F","Women's Career",378.720000,"NO","Mobile",37872.100000,3.000000,"Dress sale - 30 percent off",0.000000,303.070000,60.090000,"Anastasia Beverly Hills",0.474400,"Free shipping on orders over $49",0.317675,"Discount of Womens Active Shoes",0.312698
96561.000000,"M","Women's Shoes",303.760000,"NO","Mobile",30375.900000,3.000000,"Dress sale - 30 percent off",0.000000,585.790000,56.330000,"Home Closeout",0.429900,"Discount of Womens Active Shoes",0.350946,"Anastasia Beverly Hills",0.284474
96584.000000,"M","Women's Career",173.360000,"YES","Email",17335.500000,3.000000,"Dress sale - 30 percent off",0.000000,606.840000,68.060000,"Anastasia Beverly Hills",0.445017,"Home Closeout",0.324132,"Shoe and Handbag sale",0.262942
96694.000000,"M","Women's Shoes",282.760000,"NO","Mobile",28275.500000,3.000000,"Dress sale - 30 percent off",0.000000,513.090000,68.910000,"Home Closeout",0.490093,"Anastasia Beverly Hills",0.335569,"Dress sale - 30 percent off",0.250065
96881.000000,"M","Women's Shoes",146.110000,"YES","Mobile",14611.200000,3.000000,"Dress sale - 30 percent off",0.000000,535.720000,100.130000,"Anastasia Beverly Hills",0.414916,"Save 20% Career Suits",0.270525,"Home Closeout",0.268744
96982.000000,"M","Men's Casual",154.960000,"YES","Mobile",15496.400000,3.000000,"Dress sale - 30 percent off",0.000000,451.080000,89.850000,"Anastasia Beverly Hills",0.420821,"Home Closeout",0.320611,"Save 20% Career Suits",0.320528
97148.000000,"F","Men's Sportswear",493.470000,"NO","Mobile",49347.200000,3.000000,"Dress sale - 30 percent off",0.000000,364.580000,57.750000,"Anastasia Beverly Hills",0.418133,"Home Closeout",0.393474,"Free shipping on orders over $49",0.348394
97267.000000,"F","Men's Career",330.620000,"YES","Direct Mail",33061.800000,3.000000,"Dress sale - 30 percent off",0.000000,369.310000,53.200000,"Discount of Womens Active Shoes",0.446589,"Dress sale - 30 percent off",0.330738,"Johnston and Murphy",0.284799
97287.000000,"M","Women's Shoes",353.710000,"NO","Direct Mail",35370.600000,3.000000,"Dress sale - 30 percent off",0.000000,376.340000,105.370000,"Home Closeout",0.396970,"Anastasia Beverly Hills",0.346188,"Discount of Womens Active Shoes",0.325699
97377.000000,"F","Women's Shoes",282.630000,"NO","Mobile",28263.000000,3.000000,"Dress sale - 30 percent off",0.000000,504.200000,71.910000,"Anastasia Beverly Hills",0.358943,"Home Closeout",0.349801,"Dress sale - 30 percent off",0.251093
97512.000000,"F","Home goods",174.560000,"NO","Direct Mail",17456.100000,3.000000,"Dress sale - 30 percent off",0.000000,303.970000,49.260000,"Anastasia Beverly Hills",0.419593,"Home Closeout",0.283803,"Save 10% with store pickup",0.255921
97967.000000,"F","Home goods",115.140000,"NO","Email",11514.400000,3.000000,"Dress sale - 30 percent off",0.000000,410.790000,86.420000,"Home Closeout",0.396428,"Anastasia Beverly Hills",0.337597,"Lancome Gift with Purchase",0.276252
98023.000000,"F","Men's Casual",263.650000,"YES","Mobile",26364.600000,3.000000,"Dress sale - 30 percent off",0.000000,491.070000,61.810000,"Home Closeout",0.302472,"Anastasia Beverly Hills",0.283150,"Dress sale - 30 percent off",0.278183
98352.000000,"F","Men's Sportswear",460.630000,"NO","Mobile",46062.900000,3.000000,"Dress sale - 30 percent off",0.000000,467.490000,89.610000,"Home Closeout",0.477890,"Anastasia Beverly Hills",0.424286,"Free shipping on orders over $49",0.338444
98383.000000,"M","Men's Sportswear",338.640000,"NO","Email",33864.200000,3.000000,"Dress sale - 30 percent off",0.000000,426.500000,63.410000,"Home Closeout",0.409101,"Discount of Womens Active Shoes",0.357241,"Anastasia Beverly Hills",0.302931
98409.000000,"F","Men's Casual",326.010000,"NO","Email",32600.600000,3.000000,"Dress sale - 30 percent off",0.000000,358.830000,86.310000,"Anastasia Beverly Hills",0.336820,"Discount of Womens Active Shoes",0.295870,"Home Closeout",0.265228
98635.000000,"F","Women's Shoes",339.480000,"YES","Email",33948.100000,3.000000,"Dress sale - 30 percent off",0.000000,209.670000,83.680000,"Anastasia Beverly Hills",0.366016,"Free shipping on orders over $49",0.326237,"Discount of Womens Active Shoes",0.294675
98696.000000,"M","Women's Career",311.960000,"YES","Email",31195.800000,3.000000,"Dress sale - 30 percent off",0.000000,378.970000,63.400000,"Discount of Womens Active Shoes",0.475662,"Dress sale - 30 percent off",0.333200,"Home Closeout",0.301306
98809.000000,"F","Men's Career",455.910000,"NO","Mobile",45590.500000,3.000000,"Dress sale - 30 percent off",0.000000,382.110000,117.900000,"Anastasia Beverly Hills",0.353978,"Discount of Womens Active Shoes",0.322087,"Free shipping on orders over $49",0.273254
98836.000000,"F","Women's Sportwear",386.030000,"YES","Email",38602.600000,3.000000,"Dress sale - 30 percent off",0.000000,314.100000,92.570000,"Anastasia Beverly Hills",0.291531,"Dress sale - 30 percent off",0.288505,"Home Closeout",0.277482
99025.000000,"M","Women's Career",290.800000,"YES","Mobile",29079.800000,3.000000,"Dress sale - 30 percent off",0.000000,534.110000,68.120000,"Home Closeout",0.353446,"Anastasia Beverly Hills",0.344866,"Dress sale - 30 percent off",0.339903
99046.000000,"M","Men's Sportswear",236.460000,"NO","Email",23645.700000,3.000000,"Dress sale - 30 percent off",0.000000,350.610000,111.460000,"Anastasia Beverly Hills",0.366110,"Home Closeout",0.342672,"Dress sale - 30 percent off",0.306136
99292.000000,"F","Women's Shoes",398.990000,"NO","Mobile",39899.000000,3.000000,"Dress sale - 30 percent off",0.000000,539.420000,55.180000,"Anastasia Beverly Hills",0.521078,"Dress sale - 30 percent off",0.381510,"Discount of Womens Active Shoes",0.247365
99387.000000,"F","Men's Career",106.180000,"NO","Email",10618.400000,3.000000,"Dress sale - 30 percent off",0.000000,412.510000,48.900000,"Anastasia Beverly Hills",0.393447,"Discount of Womens Active Shoes",0.309861,"Dress sale - 30 percent off",0.296823
99457.000000,"F","Women's Shoes",382.010000,"NO","Mobile",38200.700000,3.000000,"Dress sale - 30 percent off",0.000000,339.570000,89.730000,"Anastasia Beverly Hills",0.480799,"Dress sale - 30 percent off",0.287289,"Home Closeout",0.283454
