"ID","Gender","Status","Children","Est.Income","Car.Owner","Age","International","Local","Paymethod","LocalBilltype","LongDistanceBilltype","Usage","RatePlan","ValidLongDistance","Dropped","IncomeGroup","CallerType"
1333,"F","S",0,42000,"N",16.06,0,108.44,"CC","Budget","Standard",134.45,2,187,0,"Income_Group_2","Domestic"
1334,"F","S",0,38000,"N",22.433333,8.28,75.27,"CH","Budget","Intnl_discount",106.53,2,162,0,"Income_Group_2","Both"
1335,"F","M",1,81641.2,"Y",19,6.61,78.21,"CC","FreeLocal","Standard",98.76,2,53,0,"","Both"
1336,"F","M",2,80087.7,"N",41.92,0,22.82,"CC","FreeLocal","Standard",31.56,4,305,0,"","Domestic"
1337,"F","M",2,59691.3,"N",38.04,0,256.7,"CC","Budget","Standard",278.65,3,144,0,"Income_Group_4","Domestic"
1339,"F","S",2,11251.1,"Y",43,0,113.48,"CC","FreeLocal","Standard",141.91,2,213,0,"Income_Group_1","Domestic"
1341,"M","M",0,70908.7,"N",49.62,4.55,43.2,"CC","FreeLocal","Standard",55.47,1,292,0,"Income_Group_4","Both"
1342,"M","S",0,94928.3,"N",40.18,5.61,73.74,"CC","FreeLocal","Standard",93.78,1,60,0,"","Both"
1344,"F","M",2,50622.3,"N",40.46,2.07,90.19,"Auto","FreeLocal","Standard",112.72,3,122,0,"Income_Group_4","Both"
1346,"M","M",0,78000,"Y",50,4.27,18.84,"CH","FreeLocal","Intnl_discount",39.32,2,73,1,"","Both"
1350,"M","M",1,78000,"Y",52.266667,0,62.81,"CH","Budget","Standard",92.37,2,228,1,"","Domestic"
1352,"F","S",2,93559.1,"N",57.62,0,29.9,"CC","Budget","Standard",31.42,4,16,8,"","Domestic"
1353,"F","M",1,56722.8,"N",60.593333,6.21,51.17,"CC","FreeLocal","Standard",74.77,4,84,1,"Income_Group_4","Both"
1355,"M","M",1,80000,"N",39,0,3.22,"CC","Budget","Intnl_discount",3.22,2,1,2,"","Domestic"
1356,"F","S",2,3416.62,"Y",22.76,0,104.73,"CC","Budget","Standard",123.7,2,97,1,"Income_Group_1","Domestic"
1357,"F","M",0,73069.1,"Y",55.633333,0,10.22,"Auto","Budget","Standard",10.39,4,3,0,"","Domestic"
1359,"F","M",2,8032.16,"N",45.666667,0,59.08,"CC","FreeLocal","Standard",88.77,1,231,0,"Income_Group_1","Domestic"
1360,"F","S",0,93454.3,"Y",48.533333,0,25.18,"Auto","FreeLocal","Standard",44.13,1,95,0,"","Domestic"
1361,"M","M",0,5745,"Y",15.38,0,17.71,"CC","FreeLocal","Standard",44.11,3,190,0,"Income_Group_1","Domestic"
1362,"F","S",0,83287,"N",60,7.35,208.19,"Auto","Budget","Standard",215.96,1,6,0,"","Both"
1363,"F","S",0,92564.1,"Y",49.133333,0,51.68,"Auto","FreeLocal","Standard",74.86,1,164,0,"","Domestic"
1365,"M","S",0,70000,"Y",48,3.14,82.19,"CH","Budget","Intnl_discount",90.25,3,259,0,"Income_Group_4","Both"
1367,"F","M",2,48322.5,"Y",49.333333,0,43.6,"CC","FreeLocal","Standard",50.29,2,279,0,"Income_Group_4","Domestic"
1369,"M","S",2,78373.5,"N",35.346667,8.91,184.02,"Auto","Budget","Standard",199.91,2,284,0,"","Both"
1370,"F","M",2,81913.8,"Y",49.66,0,46.33,"CC","FreeLocal","Standard",53.03,2,280,0,"","Domestic"
1373,"F","S",0,919.93,"N",38.26,0,93.42,"CH","Budget","Standard",120.71,2,200,0,"Income_Group_1","Domestic"
1374,"F","M",2,69486.8,"N",30.946667,0,9.39,"CC","Budget","Standard",17.11,1,293,1,"Income_Group_4","Domestic"
1375,"F","M",2,24482.8,"N",33.533333,0,2,"CH","Budget","Intnl_discount",2,1,1,2,"Income_Group_2","Domestic"
1377,"F","M",0,14573.6,"N",64.606667,0,236.97,"CC","Budget","Standard",263.58,4,194,6,"Income_Group_1","Domestic"
1378,"F","M",2,92103.8,"N",52.153333,0,7.43,"CC","Budget","Standard",14.86,2,288,1,"","Domestic"
1379,"F","S",2,8392.14,"Y",36.68,7.33,54.8,"CH","Budget","Intnl_discount",87.16,3,179,1,"Income_Group_1","Both"
1380,"F","S",0,17138.2,"N",63.786667,0,84.67,"CC","FreeLocal","Intnl_discount",104.69,4,117,1,"Income_Group_1","Domestic"
1382,"F","M",2,47010.1,"N",57.406667,0,164.76,"CC","Budget","Intnl_discount",167.31,1,112,2,"Income_Group_2","Domestic"
1384,"F","D",1,67239.4,"N",44.433333,0,53.81,"Auto","FreeLocal","Intnl_discount",66.7,4,45,1,"Income_Group_4","Domestic"
1385,"M","M",1,69406.7,"Y",46.826667,7.21,128.1,"CC","FreeLocal","Standard",142.23,4,283,2,"Income_Group_4","Both"
1387,"F","M",2,83259.3,"N",50.88,0,4.46,"CC","Budget","Standard",4.46,1,1,8,"","Domestic"
1394,"F","M",2,2185.6,"N",52.513333,0,20.95,"CH","Budget","Standard",28.07,3,286,2,"Income_Group_1","Domestic"
1396,"M","M",1,76511.3,"N",62.08,3.46,17.37,"CC","FreeLocal","Standard",42.52,3,141,2,"","Both"
1398,"F","M",1,35000,"N",22,0,8.84,"CH","FreeLocal","Standard",34.61,3,198,1,"Income_Group_2","Domestic"
1399,"F","M",2,11234.7,"Y",49.046667,0,112.72,"CC","Budget","Standard",113.42,3,10,0,"Income_Group_1","Domestic"
1401,"F","M",2,36660.9,"Y",39.96,0,3.36,"CH","Budget","Intnl_discount",3.36,3,1,1,"Income_Group_2","Domestic"
1403,"F","M",2,68462.8,"N",34.4,5.93,60.51,"CC","FreeLocal","Standard",90.84,4,173,0,"Income_Group_4","Both"
1406,"F","M",2,72841.3,"N",47.02,0,72.16,"CC","Budget","Standard",82.53,3,20,0,"","Domestic"
1407,"F","M",2,63670.8,"Y",46.146667,0,51.47,"Auto","FreeLocal","Standard",78.87,2,201,0,"Income_Group_4","Domestic"
1408,"M","S",0,66666,"N",77,5.24,35.73,"CC","Budget","Standard",70.7,3,232,0,"Income_Group_4","Both"
1409,"F","S",1,77000,"Y",45.486667,0,100.08,"Auto","Budget","Standard",120.53,2,121,0,"","Domestic"
1410,"M","M",0,12387.6,"N",56.173333,0,65.93,"Auto","FreeLocal","Standard",93.85,2,104,0,"Income_Group_1","Domestic"
1412,"F","M",1,82931.3,"N",64.64,0,118,"Auto","FreeLocal","Standard",137.25,2,98,0,"","Domestic"
1415,"F","S",2,21274,"N",45.526667,0,32.43,"Auto","FreeLocal","Standard",43.31,3,23,0,"Income_Group_1","Domestic"
1416,"F","M",2,28267,"N",30.093333,0,192.53,"CC","FreeLocal","Standard",214.41,4,143,0,"Income_Group_2","Domestic"
1418,"F","M",2,36725.1,"N",55.793333,9.22,77,"CH","Budget","Standard",94.88,3,304,1,"Income_Group_2","Both"
1422,"M","S",1,94188.3,"N",57.546667,0.86,19.78,"CC","Budget","Standard",41.51,3,127,3,"","Both"
1425,"F","M",2,91861,"Y",41.98,0,6.74,"CC","Budget","Standard",22.06,2,65,2,"","Domestic"
1428,"F","S",1,12374.9,"Y",33.493333,0,106.1,"Auto","FreeLocal","Standard",123.59,1,87,1,"Income_Group_1","Domestic"
1429,"F","M",2,69133.9,"Y",26.833333,0,37.73,"CH","FreeLocal","Standard",46.32,4,303,0,"Income_Group_4","Domestic"
1431,"F","M",2,84948,"Y",29.446667,0,12.58,"CH","FreeLocal","Intnl_discount",23.73,2,26,2,"","Domestic"
1432,"F","M",2,30998.8,"N",40.96,0,50.5,"Auto","Budget","Standard",52.91,1,110,3,"Income_Group_2","Domestic"
1438,"M","M",2,21416.5,"N",35.653333,9.17,8.53,"CC","FreeLocal","Intnl_discount",27.61,1,314,1,"Income_Group_1","Both"
1442,"M","M",2,78554.2,"N",16.7,7.26,23.03,"Auto","Budget","Standard",35.88,4,270,2,"","Both"
1443,"M","S",1,3960.5,"N",14.693333,0,66.35,"Auto","FreeLocal","Standard",96.13,4,233,4,"Income_Group_1","Domestic"
1445,"M","M",0,60101.1,"Y",63.766667,6.11,124.14,"CH","FreeLocal","Standard",157.96,4,204,5,"Income_Group_4","Both"
1446,"F","M",2,38215.9,"N",30.886667,0,0.97,"Auto","Budget","Standard",0.97,2,1,2,"Income_Group_2","Domestic"
1447,"F","M",1,40120,"N",24,0,160.42,"CC","FreeLocal","Standard",176.61,1,248,5,"Income_Group_2","Domestic"
1448,"F","M",2,49745.3,"N",47.966667,0,24.44,"CH","Budget","Intnl_discount",27.28,3,115,0,"Income_Group_4","Domestic"
1450,"F","M",2,88427,"N",13.86,4.16,43.34,"CC","Budget","Standard",69.97,3,154,0,"","Both"
1451,"F","M",2,98003.7,"Y",26.273333,0,83.39,"CC","FreeLocal","Intnl_discount",84.42,1,14,0,"Income_Group_5","Domestic"
1452,"M","S",0,89142.7,"N",53.693333,8.13,5.01,"CC","Budget","Intnl_discount",16.91,3,246,2,"","Both"
1453,"F","S",0,74530.8,"N",63.086667,0.49,106.5,"Auto","FreeLocal","Intnl_discount",127.89,2,128,6,"","Both"
1455,"F","S",0,40120,"N",24,0,262.91,"CC","Budget","Standard",265.78,3,252,1,"Income_Group_2","Domestic"
1460,"F","M",2,76289.2,"N",48.206667,0,82.43,"CC","Budget","Intnl_discount",104.63,3,149,1,"","Domestic"
1462,"M","M",1,66931.9,"N",63.933333,0.39,5.35,"CC","Budget","Standard",17.46,3,33,1,"Income_Group_4","Both"
1463,"F","S",0,40120,"Y",23,0,99.73,"CC","FreeLocal","Standard",108.3,4,249,2,"Income_Group_2","Domestic"
1464,"F","M",1,14085.5,"N",24,0,26.78,"Auto","FreeLocal","Intnl_discount",48.08,3,254,1,"Income_Group_1","Domestic"
1465,"F","S",0,32962.6,"N",21,0,154.77,"CC","Budget","Intnl_discount",168.28,4,274,1,"Income_Group_2","Domestic"
1466,"F","S",0,42000,"N",22,0,61.44,"CC","Budget","Standard",65.79,4,264,8,"Income_Group_2","Domestic"
1467,"F","S",2,43000,"N",20,0,35.73,"Auto","Budget","Standard",41.78,1,254,1,"Income_Group_2","Domestic"
1468,"F","D",1,77726.4,"N",56.72,0,9.51,"Auto","Budget","Intnl_discount",23.52,2,55,2,"","Domestic"
1469,"F","S",2,42000,"N",18,2.22,38.18,"CC","FreeLocal","Standard",62.95,4,274,1,"Income_Group_2","Both"
1470,"F","S",1,2800.68,"N",45.673333,0,106.3,"CC","Budget","Standard",134.75,1,214,3,"Income_Group_1","Domestic"
1474,"F","M",2,90271.6,"N",44.926667,0,96.43,"CC","FreeLocal","Standard",110.4,2,54,2,"","Domestic"
1479,"F","M",2,64816.6,"Y",31.126667,0,6.87,"CC","Budget","Standard",27.87,2,133,5,"Income_Group_4","Domestic"
1480,"F","M",2,98217.1,"N",44.98,0,13.24,"CC","FreeLocal","Standard",42.74,4,227,0,"Income_Group_5","Domestic"
1482,"F","S",1,2929.13,"N",53.506667,0,88.23,"CH","Budget","Intnl_discount",102.23,3,55,0,"Income_Group_1","Domestic"
1484,"F","M",2,41876.6,"Y",44.093333,0,132.65,"CC","FreeLocal","Standard",139.44,4,281,0,"Income_Group_2","Domestic"
1485,"M","M",0,96223.4,"Y",64.76,0.63,5.73,"CC","FreeLocal","Standard",18.18,2,34,2,"Income_Group_5","Both"
1486,"F","S",0,15989.3,"N",61.693333,0,25.49,"CC","Budget","Intnl_discount",29.17,3,244,7,"Income_Group_1","Domestic"
1487,"M","M",0,69168.4,"Y",62.426667,6.01,214.73,"CC","Budget","Standard",234.91,4,56,1,"Income_Group_4","Both"
1488,"M","M",1,92148.5,"Y",33,0,100.9,"CC","Budget","Intnl_discount",113.68,2,104,1,"","Domestic"
1489,"M","M",0,96681,"Y",19.76,7.66,40.92,"CC","Budget","Standard",73.76,2,104,1,"Income_Group_5","Both"
1490,"M","S",0,62705.9,"Y",33,0,6.81,"CC","FreeLocal","Intnl_discount",33.44,2,104,2,"Income_Group_4","Domestic"
1491,"M","S",0,80221.2,"N",29.026667,0,49.56,"Auto","FreeLocal","Standard",50.48,2,104,1,"","Domestic"
1492,"M","S",0,84479.2,"N",32,0,43.01,"CC","FreeLocal","Standard",56.23,2,13,1,"","Domestic"
1493,"F","M",2,64977.4,"N",38.193333,0,17.66,"CC","FreeLocal","Standard",45.77,2,210,8,"Income_Group_4","Domestic"
1494,"F","M",0,77994,"N",50.553333,0,89.62,"CH","FreeLocal","Standard",102.02,1,40,1,"","Domestic"
1495,"M","M",2,90103.7,"N",34.946667,8.87,45.34,"CC","Budget","Intnl_discount",66.45,2,37,2,"","Both"
1496,"F","M",0,59008.4,"Y",30.18,0,18.73,"CC","Budget","Standard",31.59,1,44,1,"Income_Group_4","Domestic"
1497,"M","M",2,5265.35,"N",52.873333,5.3,23.46,"Auto","Budget","Intnl_discount",31.1,4,109,0,"Income_Group_1","Both"
1498,"M","S",1,84978.1,"N",21.64,7.68,76.07,"CH","FreeLocal","Intnl_discount",88.79,2,267,0,"","Both"
1499,"F","M",2,36647.9,"N",49.986667,0,85.96,"CC","Budget","Intnl_discount",107.38,1,137,0,"Income_Group_2","Domestic"
1500,"F","S",0,64319.2,"N",41.226667,0,37.15,"CH","Budget","Intnl_discount",40.16,1,240,0,"Income_Group_4","Domestic"
1501,"F","S",1,73338,"N",48.246667,0,9.01,"Auto","Budget","Intnl_discount",29.93,2,129,0,"","Domestic"
1502,"F","S",0,433.74,"N",60.746667,0,40.91,"CC","FreeLocal","Standard",44.22,1,243,0,"Income_Group_1","Domestic"
1503,"F","M",2,16962.2,"N",45.36,0,8.96,"CC","Budget","Standard",27.57,2,92,0,"Income_Group_1","Domestic"
1505,"M","M",2,10708.3,"N",26.026667,4.85,117.26,"CH","Budget","Intnl_discount",142.95,4,126,0,"Income_Group_1","Both"
1508,"F","M",0,2031.61,"N",20.3,0,87.4,"CC","Budget","Standard",109.04,3,140,0,"Income_Group_1","Domestic"
1512,"F","S",2,16938.5,"N",43,0,8.76,"CH","FreeLocal","Standard",22.11,4,49,0,"Income_Group_1","Domestic"
1515,"F","M",0,55221,"N",47,0,15.2,"CC","FreeLocal","Standard",15.69,3,7,0,"Income_Group_4","Domestic"
1516,"F","M",1,8073.11,"N",48,0,60.35,"Auto","FreeLocal","Standard",89.05,3,216,0,"Income_Group_1","Domestic"
1517,"M","M",0,95448.6,"Y",53.68,0,5.21,"CH","Budget","Standard",29.46,4,172,1,"","Domestic"
1518,"M","S",1,24141.5,"Y",17.006667,0,97.05,"CC","FreeLocal","Standard",125.87,1,217,0,"Income_Group_2","Domestic"
1519,"M","S",2,63152.6,"Y",63.173333,0,40.07,"CC","Budget","Intnl_discount",70.01,2,236,0,"Income_Group_4","Domestic"
1521,"M","S",2,72084.7,"N",55.64,0,9.02,"CC","Budget","Intnl_discount",38.13,2,220,0,"","Domestic"
1522,"F","S",0,42760.5,"N",52.646667,0,40.23,"CC","Budget","Standard",53.7,2,50,0,"Income_Group_2","Domestic"
1523,"F","S",1,49072,"N",62,0,10.74,"Auto","Budget","Intnl_discount",34.25,2,167,0,"Income_Group_4","Domestic"
1524,"F","M",0,27371.8,"Y",41,0,126.55,"CC","FreeLocal","Standard",142.7,4,72,0,"Income_Group_2","Domestic"
1528,"M","M",0,71472.9,"N",41.913333,0,114.2,"CH","Budget","Standard",130.22,1,70,0,"Income_Group_4","Domestic"
1529,"F","M",0,95405.7,"N",43,0,6.21,"CC","Budget","Standard",13.96,4,294,0,"","Domestic"
1530,"F","S",0,95786.8,"Y",46,0,87.46,"CC","Budget","Standard",108.79,4,135,0,"","Domestic"
1532,"M","S",0,90321.6,"N",55.113333,0,11.52,"CC","FreeLocal","Intnl_discount",12.39,3,11,0,"","Domestic"
1533,"M","S",0,90478.6,"N",54.553333,0,136.47,"CH","FreeLocal","Standard",154.49,2,89,0,"","Domestic"
1534,"F","M",2,56187,"N",55,0,13.74,"CH","Budget","Standard",21.83,1,298,1,"Income_Group_4","Domestic"
1537,"F","S",1,42000,"N",24.393333,0,206.08,"CC","Budget","Intnl_discount",229.64,2,168,1,"Income_Group_2","Domestic"
1539,"M","M",0,9780.66,"N",24.546667,7.27,11.32,"CC","FreeLocal","Standard",21.39,2,114,9,"Income_Group_1","Both"
1542,"M","M",2,29616,"N",49.426667,0,45.5,"CH","FreeLocal","Standard",75.29,1,233,1,"Income_Group_2","Domestic"
1544,"M","M",0,19732.8,"N",50.673333,0,22.44,"CC","FreeLocal","Standard",47.25,4,177,2,"Income_Group_1","Domestic"
1545,"M","S",1,41690.5,"Y",14.64,0,28.95,"CC","FreeLocal","Standard",31.45,2,111,1,"Income_Group_2","Domestic"
1547,"M","S",2,96.33,"N",56.473333,0,32.88,"CC","Budget","Standard",59.01,4,188,1,"Income_Group_1","Domestic"
1550,"F","M",2,52004.8,"N",25.14,0,23.11,"CH","Budget","Intnl_discount",28.14,2,267,0,"Income_Group_4","Domestic"
1553,"M","M",2,53010.8,"N",18.84,0,46.42,"CC","FreeLocal","Standard",58.87,1,41,4,"Income_Group_4","Domestic"
1554,"M","M",1,75004.5,"N",64.8,0,32.19,"CC","Budget","Intnl_discount",58.72,2,192,0,"","Domestic"
1557,"M","M",0,19749.3,"N",60.366667,0,13.94,"CC","Budget","Standard",34.17,1,119,0,"Income_Group_1","Domestic"
1558,"M","S",1,57626.9,"Y",43.906667,0,38.96,"CC","Budget","Standard",48.35,1,309,0,"Income_Group_4","Domestic"
1559,"M","D",0,20078,"N",32.846667,0,6.33,"CC","Budget","Intnl_discount",15.98,2,311,0,"Income_Group_1","Domestic"
1560,"F","M",2,47902,"N",26.033333,4.94,49.92,"Auto","FreeLocal","Standard",72.31,2,85,1,"Income_Group_2","Both"
1565,"M","M",1,7545.96,"Y",16.753333,0,178.36,"CC","Budget","Standard",200.75,2,152,0,"Income_Group_1","Domestic"
1571,"F","S",0,78851.3,"N",48.373333,0,28.66,"CC","FreeLocal","Standard",29.04,4,5,0,"","Domestic"
1572,"F","S",1,17540.7,"Y",62.786667,0.57,13.45,"Auto","Budget","Standard",36.2,4,148,0,"Income_Group_1","Both"
1573,"F","M",0,83891.9,"Y",61.02,0,45.47,"CH","Budget","Standard",74.4,4,218,3,"","Domestic"
1574,"F","S",2,28220.8,"N",38.766667,0,12.46,"CC","FreeLocal","Standard",38.95,4,191,2,"Income_Group_2","Domestic"
1576,"F","S",0,28589.1,"N",15.6,0,87.09,"CC","FreeLocal","Standard",100.28,2,47,5,"Income_Group_2","Domestic"
1578,"F","M",2,5237.63,"N",48.753333,8.05,56.64,"CC","Budget","Standard",78.02,3,48,0,"Income_Group_1","Both"
1581,"M","S",2,89459.9,"N",53.28,1.61,22.9,"CC","FreeLocal","Standard",36.05,2,27,0,"","Both"
1584,"F","S",1,13576.5,"N",39.426667,0,25.66,"CC","Budget","Standard",40.49,3,61,0,"Income_Group_1","Domestic"
1588,"F","M",2,67388,"N",53.12,0.5,91.04,"CC","Budget","Standard",96.33,4,258,3,"Income_Group_4","Both"
1589,"F","M",1,57063,"Y",52.333333,0,81.3,"CH","Budget","Standard",98.1,4,77,6,"Income_Group_4","Domestic"
1590,"F","M",2,84166.1,"N",54.013333,0,11.74,"CC","Budget","Standard",15.02,1,242,2,"","Domestic"
1591,"F","S",0,45612.9,"N",14.3,0,311.29,"CC","Budget","Standard",323.82,4,42,1,"Income_Group_2","Domestic"
1596,"F","S",1,7737.94,"N",42.666667,0,50.84,"CC","FreeLocal","Standard",61.9,3,25,1,"Income_Group_1","Domestic"
1597,"M","S",2,65000,"N",45,0,293.24,"CH","Budget","Standard",314.62,1,136,2,"Income_Group_4","Domestic"
1598,"F","M",2,45287.6,"Y",29.026667,0,2.97,"CC","Budget","Standard",2.97,3,1,1,"Income_Group_2","Domestic"
1599,"F","M",2,59613.1,"N",34.32,0,163.41,"CC","Budget","Intnl_discount",175.78,1,39,1,"Income_Group_4","Domestic"
1601,"F","S",1,16326.7,"N",50.613333,0,1.34,"CC","FreeLocal","Intnl_discount",1.34,3,1,8,"Income_Group_1","Domestic"
1604,"F","S",2,9559.78,"N",51.38,0,59.59,"CC","FreeLocal","Standard",77.91,2,90,1,"Income_Group_1","Domestic"
1607,"F","M",2,42031.8,"N",50.753333,0,39.33,"CH","Budget","Intnl_discount",59.78,3,122,2,"Income_Group_2","Domestic"
1609,"F","M",2,83284.1,"Y",28.42,0,9.04,"Auto","FreeLocal","Intnl_discount",35.96,3,196,1,"","Domestic"
1610,"M","M",1,39229.1,"N",26.26,4.74,13.53,"CC","Budget","Intnl_discount",47.1,4,217,3,"Income_Group_2","Both"
1611,"F","S",0,68427.4,"N",42.393333,0,50.05,"Auto","FreeLocal","Standard",73.81,2,170,2,"Income_Group_4","Domestic"
1613,"M","S",0,3601.71,"N",49.266667,4.19,111.84,"Auto","Budget","Intnl_discount",125.6,4,310,5,"Income_Group_1","Both"
1615,"F","S",0,98716.3,"N",55.66,8.23,13.92,"CC","FreeLocal","Standard",43.13,4,131,0,"Income_Group_5","Both"
1616,"F","S",2,66182.7,"Y",62.48,0,47.17,"Auto","Budget","Standard",58.87,2,32,0,"Income_Group_4","Domestic"
1617,"F","M",2,84789.3,"N",50.433333,8.8,10.45,"CH","FreeLocal","Standard",33.47,4,57,0,"","Both"
1619,"F","M",2,35976.5,"Y",48.853333,0,31.78,"Auto","FreeLocal","Intnl_discount",50.63,4,94,2,"Income_Group_2","Domestic"
1620,"F","M",0,32703.1,"Y",64.92,0,56.09,"CC","Budget","Intnl_discount",72.89,4,78,6,"Income_Group_2","Domestic"
1622,"F","M",2,8204.72,"N",52.973333,0,24.19,"CH","FreeLocal","Standard",39.79,1,67,1,"Income_Group_1","Domestic"
1623,"M","M",1,97180.4,"N",33,9.63,45.66,"Auto","FreeLocal","Standard",63.51,2,299,1,"Income_Group_5","Both"
1625,"F","S",2,38280,"N",33.74,0,74.97,"Auto","FreeLocal","Intnl_discount",86.61,4,31,1,"Income_Group_2","Domestic"
1626,"M","S",0,64136.6,"Y",61.106667,1,125.15,"CC","FreeLocal","Intnl_discount",142.37,1,74,2,"Income_Group_4","Both"
1628,"F","M",2,45429.7,"Y",61.713333,0,73.04,"CH","FreeLocal","Standard",97.74,3,175,1,"Income_Group_2","Domestic"
1630,"F","S",0,25285.5,"N",53.986667,0,11.93,"CC","FreeLocal","Standard",21.3,2,308,1,"Income_Group_2","Domestic"
1631,"F","M",2,77551.1,"Y",33.6,0,41.89,"CC","Budget","Intnl_discount",62.42,2,123,9,"","Domestic"
1632,"F","M",0,38538.4,"N",12.326667,8.32,16.48,"CC","FreeLocal","Standard",47.66,1,160,1,"Income_Group_2","Both"
1639,"M","M",0,92881.8,"N",21.38,6.12,85.29,"CC","FreeLocal","Standard",93.57,2,107,2,"","Both"
1640,"M","S",2,43634.5,"N",21.78,9.42,104.64,"CC","Budget","Standard",143.5,3,226,1,"Income_Group_2","Both"
1644,"F","S",1,13109.1,"N",62.606667,0,40.48,"Auto","Budget","Standard",62.87,2,151,0,"Income_Group_1","Domestic"
1645,"M","S",1,92647.5,"N",56.046667,5.74,10.34,"CC","Budget","Standard",32.13,4,71,0,"","Both"
1646,"M","S",2,21021.6,"Y",62.753333,0,11.19,"CC","Budget","Standard",14.95,2,104,0,"Income_Group_1","Domestic"
1647,"M","S",0,74460.7,"Y",55.34,0.99,179.93,"CC","FreeLocal","Standard",206.46,2,181,0,"","Both"
1650,"F","S",2,28787.4,"N",41.666667,0,58.09,"Auto","Budget","Standard",86.06,1,207,0,"Income_Group_2","Domestic"
1653,"M","M",1,13091.6,"N",59.126667,0,20.26,"CC","Budget","Intnl_discount",43.06,4,158,0,"Income_Group_1","Domestic"
1656,"F","M",2,62061.8,"Y",45.92,0,52.22,"Auto","FreeLocal","Standard",82.08,2,234,0,"Income_Group_4","Domestic"
1657,"F","M",1,20550.9,"Y",22.12,0.86,57.06,"CC","Budget","Standard",85.64,4,205,0,"Income_Group_1","Both"
1660,"M","M",2,1765.41,"N",18.766667,0,44.95,"CC","FreeLocal","Standard",47.99,3,241,0,"Income_Group_1","Domestic"
1663,"F","S",2,19131.1,"N",56.186667,0,34.91,"Auto","Budget","Standard",57.07,4,147,0,"Income_Group_1","Domestic"
1669,"M","M",2,42750.3,"Y",50.493333,1.97,112.4,"Auto","Budget","Intnl_discount",134.97,1,124,0,"Income_Group_2","Both"
1671,"F","S",2,2842.55,"N",45.92,0,0.79,"Auto","Budget","Intnl_discount",0.79,3,1,0,"Income_Group_1","Domestic"
1672,"M","M",2,22358.1,"N",52.626667,1.52,12.19,"CC","Budget","Standard",29.25,1,66,1,"Income_Group_1","Both"
1674,"M","M",0,47870.8,"Y",27.26,1.17,12.48,"CC","FreeLocal","Standard",13.82,2,285,0,"Income_Group_2","Both"
1675,"F","S",2,6440.46,"Y",70,0,27.2,"CH","Budget","Standard",49.86,4,157,0,"Income_Group_1","Domestic"
1676,"F","S",0,7325.5,"N",36.92,0,161.54,"CC","FreeLocal","Intnl_discount",190.06,2,215,0,"Income_Group_1","Domestic"
1677,"M","M",1,63900.9,"N",28.333333,0,39.04,"CC","Budget","Standard",47.4,2,301,0,"Income_Group_4","Domestic"
1678,"M","M",2,28766.9,"N",46.84,0,58.08,"CC","Budget","Standard",64.2,3,276,0,"Income_Group_2","Domestic"
1680,"M","M",1,5252.29,"N",16.333333,0,17.08,"Auto","Budget","Standard",19.73,2,113,1,"Income_Group_1","Domestic"
1684,"M","M",2,91272.2,"Y",25.033333,0,13.01,"CC","FreeLocal","Standard",40,2,197,0,"","Domestic"
1690,"M","S",0,69000,"Y",42,9.7,115.66,"CH","FreeLocal","Intnl_discount",137,1,30,1,"Income_Group_4","Both"
1694,"M","M",2,1406.05,"Y",19.306667,0,15.17,"CC","Budget","Standard",26.72,2,28,0,"Income_Group_1","Domestic"
1696,"F","S",0,73228.3,"N",61,0,28.11,"Auto","Budget","Standard",50.58,3,155,0,"","Domestic"
1697,"F","S",2,76231.9,"N",63.806667,0,150.75,"Auto","FreeLocal","Standard",152.76,3,105,0,"","Domestic"
1702,"M","M",1,64792.3,"N",52.146667,1.51,36.84,"CH","FreeLocal","Standard",51.41,3,46,1,"Income_Group_4","Both"
1705,"F","S",0,93322.1,"Y",40.313333,0,8.79,"CH","Budget","Intnl_discount",38.72,1,235,1,"","Domestic"
1710,"M","M",1,63437.3,"N",63.653333,3.35,10.94,"CC","Budget","Intnl_discount",14.98,4,9,8,"Income_Group_4","Both"
1714,"M","M",2,49910.7,"Y",51.52,0,23.72,"CC","Budget","Standard",51.14,4,202,1,"Income_Group_4","Domestic"
1716,"M","M",0,76161.4,"Y",44.573333,0,25.58,"CC","FreeLocal","Standard",37.55,3,36,2,"","Domestic"
1717,"F","M",2,55860,"Y",14.573333,0,10.35,"CC","FreeLocal","Intnl_discount",26.37,3,69,1,"Income_Group_4","Domestic"
1718,"F","S",1,12686,"N",64.8,0,80.64,"Auto","Budget","Standard",103.88,3,165,0,"Income_Group_1","Domestic"
1726,"M","M",2,57360.8,"Y",53.253333,0,57.25,"CC","FreeLocal","Standard",67.61,3,20,0,"Income_Group_4","Domestic"
1727,"M","M",1,92414.7,"Y",45.513333,0,10.62,"CC","FreeLocal","Standard",40.06,4,225,0,"","Domestic"
